Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Density (g/cc)	
130	 805	A	  2	H	 4	  27.1	       7.771	         1.576	
130	 805	A	  2	H	 4	  28.5	       7.785	         1.550	
130	 805	A	  2	H	 4	  29.9	       7.799	         1.690	
130	 805	A	  2	H	 4	  31.3	       7.813	         1.468	
130	 805	A	  2	H	 4	  33.0	       7.830	         1.597	
130	 805	A	  2	H	 4	  34.0	       7.840	         1.600	
130	 805	A	  2	H	 4	  36.0	       7.860	         1.593	
130	 805	A	  2	H	 4	  36.7	       7.867	         1.540	
130	 805	A	  2	H	 4	  39.1	       7.891	         1.583	
130	 805	A	  2	H	 4	  42.0	       7.920	         1.599	
130	 805	A	  2	H	 4	  44.2	       7.942	         1.641	
130	 805	A	  2	H	 4	  45.0	       7.950	         1.650	
130	 805	A	  2	H	 4	  47.0	       7.970	         1.594	
130	 805	A	  2	H	 4	  48.0	       7.980	         1.568	
130	 805	A	  2	H	 4	  49.5	       7.995	         1.556	
130	 805	A	  2	H	 4	  51.0	       8.010	         1.693	
130	 805	A	  2	H	 4	  52.2	       8.022	         1.612	
130	 805	A	  2	H	 4	  53.9	       8.039	         1.616	
130	 805	A	  2	H	 4	  55.0	       8.050	         1.612	
130	 805	A	  2	H	 4	  57.0	       8.070	         1.623	
130	 805	A	  2	H	 4	  57.6	       8.076	         1.571	
130	 805	A	  2	H	 4	  59.9	       8.099	         1.556	
130	 805	A	  2	H	 4	  60.5	       8.105	         1.628	
130	 805	A	  2	H	 4	  63.1	       8.131	         1.521	
130	 805	A	  2	H	 4	  64.9	       8.149	         1.623	
130	 805	A	  2	H	 4	  66.0	       8.160	         1.556	
130	 805	A	  2	H	 4	  67.8	       8.178	         1.661	
130	 805	A	  2	H	 4	  69.1	       8.191	         1.618	
130	 805	A	  2	H	 4	  70.4	       8.204	         1.597	
130	 805	A	  2	H	 4	  71.9	       8.219	         1.632	
130	 805	A	  2	H	 4	  73.3	       8.233	         1.660	
130	 805	A	  2	H	 4	  75.1	       8.251	         1.625	
130	 805	A	  2	H	 4	  76.0	       8.260	         1.621	
130	 805	A	  2	H	 4	  77.9	       8.279	         1.662	
130	 805	A	  2	H	 4	  78.7	       8.287	         1.599	
130	 805	A	  2	H	 4	  81.1	       8.311	         1.585	
130	 805	A	  2	H	 4	  81.5	       8.315	         1.621	
130	 805	A	  2	H	 4	  84.0	       8.340	         1.584	
130	 805	A	  2	H	 4	  84.3	       8.343	         1.528	
130	 805	A	  2	H	 4	  87.0	       8.370	         1.693	
130	 805	A	  2	H	 4	  89.4	       8.394	         1.583	
130	 805	A	  2	H	 4	  90.0	       8.400	         1.496	
130	 805	A	  2	H	 4	  92.2	       8.422	         1.546	
130	 805	A	  2	H	 4	  92.9	       8.429	         1.606	
130	 805	A	  2	H	 4	  95.0	       8.450	         1.578	
130	 805	A	  2	H	 4	  96.0	       8.460	         1.597	
130	 805	A	  2	H	 4	  97.8	       8.478	         1.596	
130	 805	A	  2	H	 4	  99.1	       8.491	         1.601	
130	 805	A	  2	H	 4	  99.5	       8.495	         1.600	
130	 805	A	  2	H	 4	 102.0	       8.520	         1.550	
130	 805	A	  2	H	 4	 102.4	       8.524	         1.575	
130	 805	A	  2	H	 4	 105.0	       8.550	         1.593	
130	 805	A	  2	H	 4	 105.3	       8.553	         1.594	
130	 805	A	  2	H	 4	 108.0	       8.580	         1.584	
130	 805	A	  2	H	 4	 108.1	       8.581	         1.612	
130	 805	A	  2	H	 4	 110.3	       8.603	         1.597	
130	 805	A	  2	H	 4	 112.6	       8.626	         1.599	
130	 805	A	  2	H	 4	 114.9	       8.649	         1.601	
130	 805	A	  2	H	 4	 117.3	       8.673	         1.540	
130	 805	A	  2	H	 4	 119.7	       8.697	         1.541	
130	 805	A	  2	H	 4	 121.8	       8.718	         1.616	
130	 805	A	  2	H	 4	 124.2	       8.742	         1.607	
130	 805	A	  2	H	 4	 126.6	       8.766	         1.616	
130	 805	A	  2	H	 4	 128.9	       8.789	         1.601	
130	 805	A	  2	H	 4	 131.4	       8.814	         1.581	
130	 805	A	  2	H	 4	 133.5	       8.835	         1.568	
130	 805	A	  2	H	 4	 135.9	       8.859	         1.599	
130	 805	A	  2	H	 4	 138.3	       8.883	         1.645	
130	 805	A	  2	H	 4	 140.8	       8.908	         1.615	
130	 805	A	  2	H	 4	 142.9	       8.929	         1.590	
130	 805	A	  2	H	 4	 145.3	       8.953	         1.598	
130	 805	A	  2	H	 4	 147.7	       8.977	         1.670	
130	 805	A	  2	H	 5	   1.2	       9.012	         1.572	
130	 805	A	  2	H	 5	   3.0	       9.030	         1.697	
130	 805	A	  2	H	 5	   4.5	       9.045	         1.588	
130	 805	A	  2	H	 5	   6.0	       9.060	         1.633	
130	 805	A	  2	H	 5	   7.2	       9.072	         1.640	
130	 805	A	  2	H	 5	   9.0	       9.090	         1.578	
130	 805	A	  2	H	 5	  10.1	       9.101	         1.654	
130	 805	A	  2	H	 5	  12.0	       9.120	         1.638	
130	 805	A	  2	H	 5	  12.7	       9.127	         1.587	
130	 805	A	  2	H	 5	  15.0	       9.150	         1.574	
130	 805	A	  2	H	 5	  18.0	       9.180	         1.603	
130	 805	A	  2	H	 5	  20.4	       9.204	         1.680	
130	 805	A	  2	H	 5	  21.0	       9.210	         1.624	
130	 805	A	  2	H	 5	  23.3	       9.233	         1.669	
130	 805	A	  2	H	 5	  24.0	       9.240	         1.591	
130	 805	A	  2	H	 5	  25.9	       9.259	         1.690	
130	 805	A	  2	H	 5	  27.0	       9.270	         1.649	
130	 805	A	  2	H	 5	  28.6	       9.286	         1.636	
130	 805	A	  2	H	 5	  30.0	       9.300	         1.729	
130	 805	A	  2	H	 5	  31.4	       9.314	         1.693	
130	 805	A	  2	H	 5	  33.0	       9.330	         1.616	
130	 805	A	  2	H	 5	  34.1	       9.341	         1.639	
130	 805	A	  2	H	 5	  36.0	       9.360	         1.674	
130	 805	A	  2	H	 5	  36.9	       9.369	         1.609	
130	 805	A	  2	H	 5	  39.0	       9.390	         1.594	
130	 805	A	  2	H	 5	  39.3	       9.393	         1.623	
130	 805	A	  2	H	 5	  41.9	       9.419	         1.709	
130	 805	A	  2	H	 5	  42.0	       9.420	         1.682	
130	 805	A	  2	H	 5	  45.1	       9.451	         1.628	
130	 805	A	  2	H	 5	  47.1	       9.471	         1.587	
130	 805	A	  2	H	 5	  48.0	       9.480	         1.567	
130	 805	A	  2	H	 5	  49.9	       9.499	         1.650	
130	 805	A	  2	H	 5	  51.0	       9.510	         1.608	
130	 805	A	  2	H	 5	  52.9	       9.529	         1.585	
130	 805	A	  2	H	 5	  54.1	       9.541	         1.568	
130	 805	A	  2	H	 5	  55.6	       9.556	         1.599	
130	 805	A	  2	H	 5	  57.0	       9.570	         1.631	
130	 805	A	  2	H	 5	  58.2	       9.582	         1.605	
130	 805	A	  2	H	 5	  60.0	       9.600	         1.650	
130	 805	A	  2	H	 5	  61.0	       9.610	         1.670	
130	 805	A	  2	H	 5	  63.0	       9.630	         1.637	
130	 805	A	  2	H	 5	  63.8	       9.638	         1.612	
130	 805	A	  2	H	 5	  65.9	       9.659	         1.654	
130	 805	A	  2	H	 5	  66.3	       9.663	         1.641	
130	 805	A	  2	H	 5	  69.1	       9.691	         1.646	
130	 805	A	  2	H	 5	  71.2	       9.712	         1.605	
130	 805	A	  2	H	 5	  72.0	       9.720	         1.612	
130	 805	A	  2	H	 5	  73.9	       9.739	         1.655	
130	 805	A	  2	H	 5	  75.0	       9.750	         1.633	
130	 805	A	  2	H	 5	  76.5	       9.765	         1.582	
130	 805	A	  2	H	 5	  77.9	       9.779	         1.578	
130	 805	A	  2	H	 5	  79.5	       9.795	         1.589	
130	 805	A	  2	H	 5	  81.1	       9.811	         1.534	
130	 805	A	  2	H	 5	  81.9	       9.819	         1.643	
130	 805	A	  2	H	 5	  84.0	       9.840	         1.559	
130	 805	A	  2	H	 5	  84.6	       9.846	         1.649	
130	 805	A	  2	H	 5	  87.1	       9.871	         1.660	
130	 805	A	  2	H	 5	  87.4	       9.874	         1.630	
130	 805	A	  2	H	 5	  89.9	       9.899	         1.592	
130	 805	A	  2	H	 5	  92.5	       9.925	         1.666	
130	 805	A	  2	H	 5	  93.0	       9.930	         1.620	
130	 805	A	  2	H	 5	  95.4	       9.954	         1.552	
130	 805	A	  2	H	 5	  96.0	       9.960	         1.622	
130	 805	A	  2	H	 5	  97.9	       9.979	         1.635	
130	 805	A	  2	H	 5	  99.1	       9.991	         1.575	
130	 805	A	  2	H	 5	 100.6	      10.006	         1.685	
130	 805	A	  2	H	 5	 102.0	      10.020	         1.546	
130	 805	A	  2	H	 5	 103.4	      10.034	         1.624	
130	 805	A	  2	H	 5	 105.1	      10.051	         1.561	
130	 805	A	  2	H	 5	 106.0	      10.060	        18.553	
130	 805	A	  2	H	 5	 106.8	      10.068	         1.649	
130	 805	A	  2	H	 5	 108.5	      10.085	         1.646	
130	 805	A	  2	H	 5	 111.0	      10.110	         1.549	
130	 805	A	  2	H	 5	 113.4	      10.134	         1.643	
130	 805	A	  2	H	 5	 115.7	      10.157	         1.727	
130	 805	A	  2	H	 5	 117.9	      10.179	         1.570	
130	 805	A	  2	H	 5	 120.3	      10.203	         1.570	
130	 805	A	  2	H	 5	 122.6	      10.226	         1.586	
130	 805	A	  2	H	 5	 125.1	      10.251	         1.521	
130	 805	A	  2	H	 5	 127.4	      10.274	         1.511	
130	 805	A	  2	H	 5	 129.6	      10.296	         1.561	
130	 805	A	  2	H	 5	 132.0	      10.320	         1.490	
130	 805	A	  2	H	 5	 134.4	      10.344	         1.535	
130	 805	A	  2	H	 5	 136.6	      10.366	         1.598	
130	 805	A	  2	H	 5	 139.1	      10.391	         1.513	
130	 805	A	  2	H	 5	 141.4	      10.414	         1.465	
130	 805	A	  2	H	 5	 143.6	      10.436	         1.615	
130	 805	A	  2	H	 5	 146.0	      10.460	         1.557	
130	 805	A	  2	H	 5	 148.3	      10.483	         1.596	
130	 805	A	  2	H	 6	   1.1	      10.511	         1.556	
130	 805	A	  2	H	 6	   3.0	      10.530	         1.531	
130	 805	A	  2	H	 6	   4.7	      10.547	         1.565	
130	 805	A	  2	H	 6	   6.0	      10.560	         1.521	
130	 805	A	  2	H	 6	   7.4	      10.574	         1.635	
130	 805	A	  2	H	 6	   9.0	      10.590	         1.522	
130	 805	A	  2	H	 6	  10.1	      10.601	         1.615	
130	 805	A	  2	H	 6	  12.1	      10.621	         1.575	
130	 805	A	  2	H	 6	  12.9	      10.629	         1.500	
130	 805	A	  2	H	 6	  15.0	      10.650	         1.537	
130	 805	A	  2	H	 6	  15.4	      10.654	         1.585	
130	 805	A	  2	H	 6	  18.0	      10.680	         1.641	
130	 805	A	  2	H	 6	  20.0	      10.700	         1.556	
130	 805	A	  2	H	 6	  21.0	      10.710	         1.599	
130	 805	A	  2	H	 6	  22.6	      10.726	         1.593	
130	 805	A	  2	H	 6	  24.0	      10.740	         1.634	
130	 805	A	  2	H	 6	  25.3	      10.753	         1.596	
130	 805	A	  2	H	 6	  27.0	      10.770	         1.530	
130	 805	A	  2	H	 6	  28.2	      10.782	         1.556	
130	 805	A	  2	H	 6	  30.0	      10.800	         1.583	
130	 805	A	  2	H	 6	  30.9	      10.809	         1.582	
130	 805	A	  2	H	 6	  33.0	      10.830	         1.583	
130	 805	A	  2	H	 6	  33.7	      10.837	         1.629	
130	 805	A	  2	H	 6	  36.0	      10.860	         1.621	
130	 805	A	  2	H	 6	  36.3	      10.863	         1.643	
130	 805	A	  2	H	 6	  39.0	      10.890	         1.566	
130	 805	A	  2	H	 6	  41.0	      10.910	         1.646	
130	 805	A	  2	H	 6	  41.9	      10.919	         1.587	
130	 805	A	  2	H	 6	  43.8	      10.938	         1.566	
130	 805	A	  2	H	 6	  45.0	      10.950	         1.518	
130	 805	A	  2	H	 6	  46.7	      10.967	         1.570	
130	 805	A	  2	H	 6	  48.1	      10.981	         1.587	
130	 805	A	  2	H	 6	  49.2	      10.992	         1.543	
130	 805	A	  2	H	 6	  51.0	      11.010	         1.513	
130	 805	A	  2	H	 6	  52.0	      11.020	         1.522	
130	 805	A	  2	H	 6	  54.0	      11.040	         1.549	
130	 805	A	  2	H	 6	  54.8	      11.048	         1.538	
130	 805	A	  2	H	 6	  56.9	      11.069	         1.558	
130	 805	A	  2	H	 6	  57.5	      11.075	         1.654	
130	 805	A	  2	H	 6	  60.0	      11.100	         1.653	
130	 805	A	  2	H	 6	  63.1	      11.131	         1.559	
130	 805	A	  2	H	 6	  65.4	      11.154	         1.533	
130	 805	A	  2	H	 6	  65.9	      11.159	         1.593	
130	 805	A	  2	H	 6	  68.0	      11.180	         1.576	
130	 805	A	  2	H	 6	  69.1	      11.191	         1.638	
130	 805	A	  2	H	 6	  70.7	      11.207	         1.591	
130	 805	A	  2	H	 6	  71.9	      11.219	         1.586	
130	 805	A	  2	H	 6	  73.5	      11.235	         1.623	
130	 805	A	  2	H	 6	  75.0	      11.250	         1.636	
130	 805	A	  2	H	 6	  76.1	      11.261	         1.624	
130	 805	A	  2	H	 6	  77.9	      11.279	         1.625	
130	 805	A	  2	H	 6	  78.7	      11.287	         1.591	
130	 805	A	  2	H	 6	  81.1	      11.311	         1.594	
130	 805	A	  2	H	 6	  83.3	      11.333	         1.601	
130	 805	A	  2	H	 6	  83.9	      11.339	         1.605	
130	 805	A	  2	H	 6	  86.2	      11.362	         1.641	
130	 805	A	  2	H	 6	  87.0	      11.370	         1.519	
130	 805	A	  2	H	 6	  88.8	      11.388	         1.621	
130	 805	A	  2	H	 6	  90.1	      11.401	         1.606	
130	 805	A	  2	H	 6	  91.3	      11.413	         1.678	
130	 805	A	  2	H	 6	  93.0	      11.430	         1.615	
130	 805	A	  2	H	 6	  93.9	      11.439	         1.589	
130	 805	A	  2	H	 6	  95.9	      11.459	         1.647	
130	 805	A	  2	H	 6	  96.5	      11.465	         1.602	
130	 805	A	  2	H	 6	  99.1	      11.491	         1.683	
130	 805	A	  2	H	 6	  99.5	      11.495	         1.612	
130	 805	A	  2	H	 6	 102.0	      11.520	         1.660	
130	 805	A	  2	H	 6	 104.3	      11.543	         1.624	
130	 805	A	  2	H	 6	 105.0	      11.550	         1.634	
130	 805	A	  2	H	 6	 107.2	      11.572	         1.641	
130	 805	A	  2	H	 6	 107.9	      11.579	         1.662	
130	 805	A	  2	H	 6	 109.9	      11.599	         1.546	
130	 805	A	  2	H	 6	 112.2	      11.622	         1.628	
130	 805	A	  2	H	 6	 114.4	      11.644	         1.607	
130	 805	A	  2	H	 6	 116.9	      11.669	         1.593	
130	 805	A	  2	H	 6	 119.3	      11.693	         1.607	
130	 805	A	  2	H	 6	 121.5	      11.715	         1.555	
130	 805	A	  2	H	 6	 123.9	      11.739	         1.542	
130	 805	A	  2	H	 6	 126.3	      11.763	         1.634	
130	 805	A	  2	H	 6	 128.5	      11.785	         1.555	
130	 805	A	  2	H	 6	 130.9	      11.809	         1.558	
130	 805	A	  2	H	 6	 133.3	      11.833	         1.620	
130	 805	A	  2	H	 6	 135.5	      11.855	         1.583	
130	 805	A	  2	H	 6	 137.8	      11.878	         1.630	
130	 805	A	  2	H	 6	 140.0	      11.900	         1.590	
130	 805	A	  2	H	 6	 142.5	      11.925	         1.568	
130	 805	A	  2	H	 6	 144.7	      11.947	         1.564	
130	 805	A	  2	H	 6	 147.1	      11.971	         1.601	
130	 805	A	  2	H	 6	 149.5	      11.995	         0.582	
130	 805	A	  2	H	 7	   1.1	      12.011	         1.587	
130	 805	A	  2	H	 7	   3.0	      12.030	         1.537	
130	 805	A	  2	H	 7	   4.5	      12.045	         1.609	
130	 805	A	  2	H	 7	   6.0	      12.060	         1.560	
130	 805	A	  2	H	 7	   7.2	      12.072	         1.605	
130	 805	A	  2	H	 7	   9.0	      12.090	         1.593	
130	 805	A	  2	H	 7	  10.1	      12.101	         1.685	
130	 805	A	  2	H	 7	  12.0	      12.120	         1.632	
130	 805	A	  2	H	 7	  12.7	      12.127	         1.623	
130	 805	A	  2	H	 7	  15.0	      12.150	         1.607	
130	 805	A	  2	H	 7	  15.4	      12.154	         1.609	
130	 805	A	  2	H	 7	  18.0	      12.180	         1.534	
130	 805	A	  2	H	 7	  18.2	      12.182	         1.591	
130	 805	A	  2	H	 7	  21.0	      12.210	         1.620	
130	 805	A	  2	H	 7	  23.2	      12.232	        18.553	
130	 805	A	  2	H	 7	  24.0	      12.240	         1.562	
130	 805	A	  2	H	 7	  26.0	      12.260	         1.648	
130	 805	A	  2	H	 7	  27.0	      12.270	        18.553	
130	 805	A	  2	H	 7	  27.1	      12.271	         1.594	
130	 805	A	  2	H	 7	  30.0	      12.300	         1.551	
130	 805	A	  2	H	 7	  31.5	      12.315	         1.545	
130	 805	A	  2	H	 7	  33.0	      12.330	         1.594	
130	 805	A	  2	H	 7	  34.2	      12.342	         1.594	
130	 805	A	  2	H	 7	  36.5	      12.365	        18.553	
130	 805	A	  2	H	 7	  37.4	      12.374	         1.598	
130	 805	A	  2	H	 7	  41.2	      12.412	         1.502	
130	 805	A	  2	H	 7	  43.6	      12.436	         1.567	
130	 805	A	  2	H	 7	  46.0	      12.460	         1.619	
130	 805	A	  2	H	 7	  48.3	      12.483	         1.490	
130	 805	A	  2	H	 7	  50.6	      12.506	         1.664	
130	 805	A	  2	H	 7	  52.9	      12.529	         1.561	
130	 805	A	  2	H	 7	  55.3	      12.553	         1.572	
130	 805	A	  2	H	 7	  57.7	      12.577	         1.555	
130	 805	A	  2	H	 7	  59.9	      12.599	         1.613	
130	 805	A	  2	H	 7	  62.3	      12.623	         1.540	
130	 805	A	  2	H	 7	  64.5	      12.645	         1.576	
130	 805	A	  2	H	 7	  67.0	      12.670	         1.571	
130	 805	A	  2	H	 7	  69.4	      12.694	         1.576	
130	 805	A	  2	H	 7	  71.7	      12.717	         1.631	
130	 805	A	  3	H	 1	   1.0	      12.510	         1.530	
130	 805	A	  3	H	 1	   3.0	      12.530	         1.425	
130	 805	A	  3	H	 1	   4.5	      12.545	        18.553	
130	 805	A	  3	H	 1	   5.4	      12.554	         1.507	
130	 805	A	  3	H	 1	   7.2	      12.572	         1.603	
130	 805	A	  3	H	 1	   9.0	      12.590	         1.542	
130	 805	A	  3	H	 1	  10.0	      12.600	         1.531	
130	 805	A	  3	H	 1	  12.0	      12.620	         1.489	
130	 805	A	  3	H	 1	  12.8	      12.628	         1.590	
130	 805	A	  3	H	 1	  15.0	      12.650	         1.556	
130	 805	A	  3	H	 1	  17.0	      12.670	         1.539	
130	 805	A	  3	H	 1	  18.0	      12.680	         1.544	
130	 805	A	  3	H	 1	  19.7	      12.697	         1.510	
130	 805	A	  3	H	 1	  21.0	      12.710	         1.578	
130	 805	A	  3	H	 1	  22.4	      12.724	         1.540	
130	 805	A	  3	H	 1	  24.0	      12.740	         1.570	
130	 805	A	  3	H	 1	  25.2	      12.752	         1.513	
130	 805	A	  3	H	 1	  27.0	      12.770	         1.592	
130	 805	A	  3	H	 1	  28.1	      12.781	         1.510	
130	 805	A	  3	H	 1	  30.0	      12.800	         1.617	
130	 805	A	  3	H	 1	  30.7	      12.807	         1.522	
130	 805	A	  3	H	 1	  33.0	      12.830	         1.523	
130	 805	A	  3	H	 1	  33.5	      12.835	         1.570	
130	 805	A	  3	H	 1	  36.0	      12.860	         1.544	
130	 805	A	  3	H	 1	  38.4	      12.884	         1.598	
130	 805	A	  3	H	 1	  39.0	      12.890	         1.562	
130	 805	A	  3	H	 1	  41.1	      12.911	         1.611	
130	 805	A	  3	H	 1	  42.0	      12.920	         1.515	
130	 805	A	  3	H	 1	  43.9	      12.939	         1.578	
130	 805	A	  3	H	 1	  44.9	      12.949	         1.570	
130	 805	A	  3	H	 1	  46.6	      12.966	         1.565	
130	 805	A	  3	H	 1	  48.1	      12.981	         1.524	
130	 805	A	  3	H	 1	  49.4	      12.994	         1.482	
130	 805	A	  3	H	 1	  50.9	      13.009	         1.594	
130	 805	A	  3	H	 1	  52.2	      13.022	         1.526	
130	 805	A	  3	H	 1	  54.1	      13.041	         1.593	
130	 805	A	  3	H	 1	  54.8	      13.048	         1.593	
130	 805	A	  3	H	 1	  57.7	      13.077	         1.587	
130	 805	A	  3	H	 1	  60.1	      13.101	         1.609	
130	 805	A	  3	H	 1	  62.4	      13.124	         1.562	
130	 805	A	  3	H	 1	  63.0	      13.130	         1.518	
130	 805	A	  3	H	 1	  65.1	      13.151	         1.630	
130	 805	A	  3	H	 1	  66.0	      13.160	         1.538	
130	 805	A	  3	H	 1	  67.9	      13.179	         1.644	
130	 805	A	  3	H	 1	  68.9	      13.189	         1.569	
130	 805	A	  3	H	 1	  70.5	      13.205	         1.617	
130	 805	A	  3	H	 1	  72.0	      13.220	         1.540	
130	 805	A	  3	H	 1	  73.1	      13.231	         1.540	
130	 805	A	  3	H	 1	  74.9	      13.249	         1.482	
130	 805	A	  3	H	 1	  75.6	      13.256	         1.513	
